Image URL,Product Name,Original Price,Discount Price,Product URL,Availability,Seller
https://www.euronics.ee/UserFiles/Products/Images/362180-545458-medium.png,Apple iPhone 15 128 GB black - Smartphone,869.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mtp03pxfsa/apple-iphone-15-128-gb-must-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362198-545702-medium.png,Apple iPhone 15 128 GB blue - Smartphone,869.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mtp43pxfsa/apple-iphone-15-128-gb-sinine-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/314815-474268-medium.png,Apple iPhone 13 128 GB green - Smartphone,569.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mngk3etfsa/apple-iphone-13-128-gb-roheline-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395864-595875-medium.png,Apple iPhone 16 Pro Max 256 GB desert titanium - Smartphone,1509,1489,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mywx3hxfsa/apple-iphone-16-pro-max-256-gb-pruun-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395769-595811-medium.png,Apple iPhone 16 Pro 128 GB black titanium - Smartphone,1259,1239,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mynd3hxfsa/apple-iphone-16-pro-128-gb-must-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395814-595776-medium.png,Apple iPhone 16 Pro 128 GB desert titanium - Smartphone,1259,1239,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mynf3hxfsa/apple-iphone-16-pro-128-gb-pruun-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395853-595854-medium.png,Apple iPhone 16 Pro Max 256 GB natural titanium - Smartphone,1509,1489,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mywy3hxfsa/apple-iphone-16-pro-max-256-gb-hall-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395799-595787-medium.png,Apple iPhone 16 Pro 128 GB natural titanium - Smartphone,1259,1239,https://www.euronics.ee/telefonid/nutitelefonid/iphone/myng3hxfsa/apple-iphone-16-pro-128-gb-hall-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362271-545470-medium.png,Apple iPhone 15 Plus 128 GB black - Smartphone,999.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mu0y3pxfsa/apple-iphone-15-plus-128-gb-must-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395839-595832-medium.png,Apple iPhone 16 Pro Max 256 GB white titanium - Smartphone,1509,1489,https://www.euronics.ee/telefonid/nutitelefonid/iphone/myww3hxfsa/apple-iphone-16-pro-max-256-gb-valge-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362192-545690-medium.png,Apple iPhone 15 128 GB yellow - Smartphone,869.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mtp23pxfsa/apple-iphone-15-128-gb-kollane-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395631-595651-medium.png,Apple iPhone 16 128 GB black - Smartphone,979.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mye73hxfsa/apple-iphone-16-128-gb-must-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395621-595631-medium.png,Apple iPhone 16 128 GB pink - Smartphone,979.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/myea3hxfsa/apple-iphone-16-128-gb-roosa-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395626-595641-medium.png,Apple iPhone 16 128 GB white - Smartphone,979.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mye93hxfsa/apple-iphone-16-128-gb-valge-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395784-595799-medium.png,Apple iPhone 16 Pro 128 GB white titanium - Smartphone,1259,1239,https://www.euronics.ee/telefonid/nutitelefonid/iphone/myne3hxfsa/apple-iphone-16-pro-128-gb-valge-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395611-595595-medium.png,Apple iPhone 16 128 GB ultramarine - Smartphone,979.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/myec3hxfsa/apple-iphone-16-128-gb-sinine-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395616-595605-medium.png,Apple iPhone 16 128 GB teal - Smartphone,979.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/myed3hxfsa/apple-iphone-16-128-gb-roheline-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395661-595710-medium.png,Apple iPhone 16 Plus 128 GB pink - Smartphone,1129,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mxvw3hxfsa/apple-iphone-16-plus-128-gb-roosa-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395671-595730-medium.png,Apple iPhone 16 Plus 128 GB ultramarine - Smartphone,1129,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mxvx3hxfsa/apple-iphone-16-plus-128-gb-sinine-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395688-595763-medium.png,Apple iPhone 16 Plus 128 GB white - Smartphone,1129,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mxvv3hxfsa/apple-iphone-16-plus-128-gb-valge-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362560-545848-medium.png,Apple iPhone 15 Pro Max 1 TB blue - Smartphone,1889,1819,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mu7k3pxfsa/apple-iphone-15-pro-max-1-tb-sinine-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362210-545458-medium.png,Apple iPhone 15 256 GB black - Smartphone,999.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mtp63pxfsa/apple-iphone-15-256-gb-must-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395804-595787-medium.png,Apple iPhone 16 Pro 256 GB natural titanium - Smartphone,1389,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mynl3hxfsa/apple-iphone-16-pro-256-gb-hall-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362301-545470-medium.png,Apple iPhone 15 Plus 256 GB black - Smartphone,1149,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mu183pxfsa/apple-iphone-15-plus-256-gb-must-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362307-545727-medium.png,Apple iPhone 15 Plus 256 GB pink - Smartphone,1139,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mu193pxfsa/apple-iphone-15-plus-256-gb-roosa-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/362234-545714-medium.png,Apple iPhone 15 256 GB green - Smartphone,1029,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mtpa3pxfsa/apple-iphone-15-256-gb-roheline-nutitelefon,In Stock,Euronics
